artist,style,genre,title,text
david-burliuk,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: david-burliuk.
leonardo-da-vinci,High_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: portrait. Artist: leonardo-da-vinci.
berthe-morisot,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: berthe-morisot.
james-mcneill-whistler,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: james-mcneill-whistler.
henri-martin,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: henri-martin.
james-tissot,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: james-tissot.
gustave-courbet,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: gustave-courbet.
henri-matisse,Fauvism,portrait,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: portrait. Artist: henri-matisse.
thomas-gainsborough,Rococo,landscape,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: landscape. Artist: thomas-gainsborough.
vasily-perov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: vasily-perov.
georges-seurat,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: georges-seurat.
henri-martin,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: henri-martin.
joaquã­n-sorolla,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: joaquã­n-sorolla.
william-merritt-chase,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: william-merritt-chase.
pierre-bonnard,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: pierre-bonnard.
theo-van-rysselberghe,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: theo-van-rysselberghe.
egon-schiele,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: egon-schiele.
ilya-mashkov,Post_Impressionism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: religious_painting. Artist: ilya-mashkov.
henri-fantin-latour,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: henri-fantin-latour.
raoul-dufy,Fauvism,still_life,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: still_life. Artist: raoul-dufy.
raoul-dufy,Fauvism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: cityscape. Artist: raoul-dufy.
arkhip-kuindzhi,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: arkhip-kuindzhi.
raphael,High_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: sketch_and_study. Artist: raphael.
ernst-ludwig-kirchner,Expressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: portrait. Artist: ernst-ludwig-kirchner.
el-greco,Mannerism_Late_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: portrait. Artist: el-greco.
joseph-wright,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: joseph-wright.
jacob-jordaens,Baroque,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: religious_painting. Artist: jacob-jordaens.
mikhail-vrubel,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: mikhail-vrubel.
aubrey-beardsley,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: aubrey-beardsley.
eugene-delacroix,Romanticism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: sketch_and_study. Artist: eugene-delacroix.
john-henry-twachtman,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: john-henry-twachtman.
ilya-mashkov,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: ilya-mashkov.
konstantin-makovsky,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: konstantin-makovsky.
m.c.-escher,Expressionism,illustration,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: illustration. Artist: m.c.-escher.
alfred-sisley,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: alfred-sisley.
henri-martin,Pointillism,landscape,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: landscape. Artist: henri-martin.
henri-matisse,Fauvism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: genre_painting. Artist: henri-matisse.
ivan-kramskoy,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: ivan-kramskoy.
konstantin-somov,Art_Nouveau,illustration,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: illustration. Artist: konstantin-somov.
ferdinand-hodler,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: ferdinand-hodler.
aubrey-beardsley,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: aubrey-beardsley.
theo-van-rysselberghe,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: theo-van-rysselberghe.
edouard-manet,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: edouard-manet.
gustave-courbet,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: gustave-courbet.
henri-de-toulouse-lautrec,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: henri-de-toulouse-lautrec.
francisco-goya,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: francisco-goya.
georges-braque,Analytical_Cubism,still_life,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: still_life. Artist: georges-braque.
katsushika-hokusai,Ukiyo_e,illustration,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: illustration. Artist: katsushika-hokusai.
kuzma-petrov-vodkin,Symbolism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: cityscape. Artist: kuzma-petrov-vodkin.
gustav-klimt,Art_Nouveau,cityscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: cityscape. Artist: gustav-klimt.
hieronymus-bosch,Northern_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Northern_Renaissance. Genre: sketch_and_study. Artist: hieronymus-bosch.
eugene-delacroix,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: eugene-delacroix.
odilon-redon,Symbolism,illustration,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: illustration. Artist: odilon-redon.
konstantin-somov,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: konstantin-somov.
gustave-courbet,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: gustave-courbet.
ilya-mashkov,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: ilya-mashkov.
valentin-serov,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: valentin-serov.
mstislav-dobuzhinsky,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: mstislav-dobuzhinsky.
karl-bryullov,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: karl-bryullov.
paul-gauguin,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: paul-gauguin.
pietro-perugino,High_Renaissance,nude_painting,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: nude_painting. Artist: pietro-perugino.
joshua-reynolds,Baroque,portrait,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: portrait. Artist: joshua-reynolds.
georges-seurat,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: georges-seurat.
james-tissot,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: james-tissot.
raoul-dufy,Fauvism,portrait,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: portrait. Artist: raoul-dufy.
james-mcneill-whistler,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: james-mcneill-whistler.
gustave-caillebotte,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: gustave-caillebotte.
edvard-munch,Expressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: portrait. Artist: edvard-munch.
ernst-ludwig-kirchner,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: ernst-ludwig-kirchner.
henri-matisse,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: henri-matisse.
eugene-delacroix,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: eugene-delacroix.
raoul-dufy,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: raoul-dufy.
theo-van-rysselberghe,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: theo-van-rysselberghe.
edouard-manet,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: edouard-manet.
valentin-serov,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: valentin-serov.
thomas-eakins,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: thomas-eakins.
leonardo-da-vinci,High_Renaissance,religious_painting,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: religious_painting. Artist: leonardo-da-vinci.
joseph-wright,Romanticism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: sketch_and_study. Artist: joseph-wright.
henri-matisse,Expressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: nude_painting. Artist: henri-matisse.
aubrey-beardsley,Art_Nouveau,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: religious_painting. Artist: aubrey-beardsley.
theo-van-rysselberghe,Pointillism,landscape,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: landscape. Artist: theo-van-rysselberghe.
titian,High_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: genre_painting. Artist: titian.
fernand-leger,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: fernand-leger.
henri-martin,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: henri-martin.
henri-fantin-latour,Symbolism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: religious_painting. Artist: henri-fantin-latour.
m.c.-escher,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: m.c.-escher.
raoul-dufy,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: raoul-dufy.
thomas-gainsborough,Rococo,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: genre_painting. Artist: thomas-gainsborough.
theo-van-rysselberghe,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: theo-van-rysselberghe.
georges-seurat,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: georges-seurat.
gustave-caillebotte,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: gustave-caillebotte.
joshua-reynolds,Rococo,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: genre_painting. Artist: joshua-reynolds.
francisco-goya,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: francisco-goya.
vasily-polenov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: vasily-polenov.
egon-schiele,Art_Nouveau,cityscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: cityscape. Artist: egon-schiele.
eugene-delacroix,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: eugene-delacroix.
felix-vallotton,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: felix-vallotton.
mstislav-dobuzhinsky,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: mstislav-dobuzhinsky.
paul-gauguin,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: paul-gauguin.
anthony-van-dyck,Baroque,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: religious_painting. Artist: anthony-van-dyck.
sam-francis,Color_Field_Painting,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Color_Field_Painting. Genre: abstract_painting. Artist: sam-francis.
karl-bryullov,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: karl-bryullov.
maurice-prendergast,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: maurice-prendergast.
fernando-botero,Naive_Art_Primitivism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: nude_painting. Artist: fernando-botero.
dante-gabriel-rossetti,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: dante-gabriel-rossetti.
valentin-serov,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: valentin-serov.
amedeo-modigliani,Expressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: nude_painting. Artist: amedeo-modigliani.
henri-matisse,Fauvism,landscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: landscape. Artist: henri-matisse.
ferdinand-hodler,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: ferdinand-hodler.
henri-matisse,Abstract_Expressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: nude_painting. Artist: henri-matisse.
ferdinand-hodler,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: ferdinand-hodler.
zinaida-serebriakova,Expressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: cityscape. Artist: zinaida-serebriakova.
william-turner,Romanticism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: sketch_and_study. Artist: william-turner.
valentin-serov,Realism,illustration,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: illustration. Artist: valentin-serov.
mikhail-vrubel,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: mikhail-vrubel.
paul-gauguin,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: paul-gauguin.
eugene-delacroix,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: eugene-delacroix.
henri-martin,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: henri-martin.
thomas-gainsborough,Rococo,portrait,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: portrait. Artist: thomas-gainsborough.
fernando-botero,Naive_Art_Primitivism,still_life,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: still_life. Artist: fernando-botero.
raoul-dufy,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: raoul-dufy.
james-mcneill-whistler,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: james-mcneill-whistler.
isaac-levitan,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: isaac-levitan.
ivan-bilibin,Art_Nouveau,cityscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: cityscape. Artist: ivan-bilibin.
gustav-klimt,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: gustav-klimt.
paul-gauguin,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: paul-gauguin.
koloman-moser,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: koloman-moser.
theo-van-rysselberghe,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: theo-van-rysselberghe.
fernand-leger,Naive_Art_Primitivism,portrait,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: portrait. Artist: fernand-leger.
gustav-klimt,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: gustav-klimt.
henri-fantin-latour,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: henri-fantin-latour.
alfred-sisley,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: alfred-sisley.
henri-de-toulouse-lautrec,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: henri-de-toulouse-lautrec.
lucian-freud,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: lucian-freud.
georges-braque,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: georges-braque.
henri-matisse,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: henri-matisse.
paolo-veronese,Mannerism_Late_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: genre_painting. Artist: paolo-veronese.
viktor-vasnetsov,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: viktor-vasnetsov.
zinaida-serebriakova,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: zinaida-serebriakova.
viktor-vasnetsov,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: viktor-vasnetsov.
lucian-freud,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: lucian-freud.
ferdinand-hodler,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: ferdinand-hodler.
georges-seurat,Pointillism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: nude_painting. Artist: georges-seurat.
felix-vallotton,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: felix-vallotton.
henri-matisse,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: henri-matisse.
zinaida-serebriakova,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: zinaida-serebriakova.
viktor-vasnetsov,Romanticism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: sketch_and_study. Artist: viktor-vasnetsov.
vasily-polenov,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: vasily-polenov.
david-burliuk,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: david-burliuk.
jacob-jordaens,Baroque,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: sketch_and_study. Artist: jacob-jordaens.
henri-martin,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: henri-martin.
konstantin-makovsky,Romanticism,still_life,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: still_life. Artist: konstantin-makovsky.
david-burliuk,Naive_Art_Primitivism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: cityscape. Artist: david-burliuk.
joaquã­n-sorolla,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: joaquã­n-sorolla.
fernand-leger,Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: genre_painting. Artist: fernand-leger.
felix-vallotton,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: felix-vallotton.
theo-van-rysselberghe,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: theo-van-rysselberghe.
maurice-prendergast,Pointillism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: genre_painting. Artist: maurice-prendergast.
edouard-manet,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: edouard-manet.
konstantin-makovsky,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: konstantin-makovsky.
giovanni-boldini,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: giovanni-boldini.
david-burliuk,Naive_Art_Primitivism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: nude_painting. Artist: david-burliuk.
david-burliuk,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: david-burliuk.
egon-schiele,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: egon-schiele.
henri-martin,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: henri-martin.
vasily-polenov,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: vasily-polenov.
m.c.-escher,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: m.c.-escher.
jan-matejko,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: jan-matejko.
james-mcneill-whistler,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: james-mcneill-whistler.
jacek-malczewski,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: jacek-malczewski.
konstantin-korovin,Art_Nouveau,cityscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: cityscape. Artist: konstantin-korovin.
fernando-botero,Naive_Art_Primitivism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: cityscape. Artist: fernando-botero.
ferdinand-hodler,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: ferdinand-hodler.
ernst-ludwig-kirchner,Expressionism,illustration,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: illustration. Artist: ernst-ludwig-kirchner.
maurice-prendergast,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: maurice-prendergast.
joseph-wright,Baroque,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: genre_painting. Artist: joseph-wright.
william-merritt-chase,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: william-merritt-chase.
georges-braque,Synthetic_Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: genre_painting. Artist: georges-braque.
henri-matisse,Abstract_Expressionism,illustration,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: illustration. Artist: henri-matisse.
koloman-moser,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: koloman-moser.
georges-seurat,Pointillism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: genre_painting. Artist: georges-seurat.
jacek-malczewski,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: jacek-malczewski.
andy-warhol,Pop_Art,landscape,Untitled,Artwork titled 'Untitled'. Style: Pop_Art. Genre: landscape. Artist: andy-warhol.
georges-braque,Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: genre_painting. Artist: georges-braque.
theo-van-rysselberghe,Pointillism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: genre_painting. Artist: theo-van-rysselberghe.
ernst-ludwig-kirchner,Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: genre_painting. Artist: ernst-ludwig-kirchner.
vasily-polenov,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: vasily-polenov.
felix-vallotton,Art_Nouveau,cityscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: cityscape. Artist: felix-vallotton.
lucian-freud,Contemporary_Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Contemporary_Realism. Genre: landscape. Artist: lucian-freud.
william-turner,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: william-turner.
andy-warhol,Abstract_Expressionism,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: abstract_painting. Artist: andy-warhol.
kuzma-petrov-vodkin,Symbolism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: religious_painting. Artist: kuzma-petrov-vodkin.
